unit,sex,age,acl00,geo,TIME_PERIOD,OBS_VALUE
TIME_SP,M,Y65-74,AC2,FI,2000,0:01
PTP_RT,T,Y65-74,AC2,FI,2000,0.9
PTP_TIME,T,Y65-74,AC2,FI,2000,:U
TIME_SP,T,Y65-74,AC2,FI,2000,0:01
PTP_RT,F,Y65-74,AC2,FR,2000,0.2
PTP_TIME,F,Y65-74,AC2,FR,2000,:U
TIME_SP,F,Y65-74,AC2,FR,2000,0:00
PTP_RT,M,Y65-74,AC2,FR,2000,0.4
PTP_TIME,M,Y65-74,AC2,FR,2000,:U
TIME_SP,M,Y65-74,AC2,FR,2000,0:00
PTP_RT,T,Y65-74,AC2,FR,2000,0.3
PTP_TIME,T,Y65-74,AC2,FR,2000,:U
TIME_SP,T,Y65-74,AC2,FR,2000,0:00
PTP_RT,F,Y65-74,AC2,IT,2000,0.2
PTP_TIME,F,Y65-74,AC2,IT,2000,:U
TIME_SP,F,Y65-74,AC2,IT,2000,0:00
PTP_RT,M,Y65-74,AC2,IT,2000,0.1
PTP_TIME,M,Y65-74,AC2,IT,2000,:U
TIME_SP,M,Y65-74,AC2,IT,2000,0:00
PTP_RT,T,Y65-74,AC2,IT,2000,0.1
PTP_TIME,T,Y65-74,AC2,IT,2000,:U
TIME_SP,T,Y65-74,AC2,IT,2000,0:00
PTP_RT,F,Y65-74,AC2,LT,2000,0.1
PTP_TIME,F,Y65-74,AC2,LT,2000,:U
TIME_SP,F,Y65-74,AC2,LT,2000,0:00
PTP_RT,M,Y65-74,AC2,LT,2000,0.3
PTP_TIME,M,Y65-74,AC2,LT,2000,:U
TIME_SP,M,Y65-74,AC2,LT,2000,0:00
PTP_RT,T,Y65-74,AC2,LT,2000,0.2
PTP_TIME,T,Y65-74,AC2,LT,2000,:U
TIME_SP,T,Y65-74,AC2,LT,2000,0:00
PTP_RT,F,Y65-74,AC2,LV,2000,0.9
PTP_TIME,F,Y65-74,AC2,LV,2000,:U
TIME_SP,F,Y65-74,AC2,LV,2000,0:00
PTP_RT,M,Y65-74,AC2,LV,2000,0.0
PTP_TIME,M,Y65-74,AC2,LV,2000,:U
TIME_SP,M,Y65-74,AC2,LV,2000,0:00
PTP_RT,T,Y65-74,AC2,LV,2000,0.6
PTP_TIME,T,Y65-74,AC2,LV,2000,:U
TIME_SP,T,Y65-74,AC2,LV,2000,0:00
PTP_RT,F,Y65-74,AC2,NO,2000,0.0
PTP_TIME,F,Y65-74,AC2,NO,2000,:U
TIME_SP,F,Y65-74,AC2,NO,2000,0:00
PTP_RT,M,Y65-74,AC2,NO,2000,1.0
PTP_TIME,M,Y65-74,AC2,NO,2000,:U
TIME_SP,M,Y65-74,AC2,NO,2000,0:00
PTP_RT,T,Y65-74,AC2,NO,2000,0.5
PTP_TIME,T,Y65-74,AC2,NO,2000,:U
TIME_SP,T,Y65-74,AC2,NO,2000,0:00
PTP_RT,F,Y65-74,AC2,PL,2000,0.1
PTP_TIME,F,Y65-74,AC2,PL,2000,:U
TIME_SP,F,Y65-74,AC2,PL,2000,0:00
PTP_RT,M,Y65-74,AC2,PL,2000,0.6
PTP_TIME,M,Y65-74,AC2,PL,2000,:U
TIME_SP,M,Y65-74,AC2,PL,2000,0:00
PTP_RT,T,Y65-74,AC2,PL,2000,0.4
PTP_TIME,T,Y65-74,AC2,PL,2000,:U
TIME_SP,T,Y65-74,AC2,PL,2000,0:00
PTP_RT,F,Y65-74,AC2,SI,2000,0.3
PTP_TIME,F,Y65-74,AC2,SI,2000,:U
TIME_SP,F,Y65-74,AC2,SI,2000,0:00
PTP_RT,M,Y65-74,AC2,SI,2000,1.1
PTP_TIME,M,Y65-74,AC2,SI,2000,:U
TIME_SP,M,Y65-74,AC2,SI,2000,0:02
PTP_RT,T,Y65-74,AC2,SI,2000,0.6
PTP_TIME,T,Y65-74,AC2,SI,2000,:U
TIME_SP,T,Y65-74,AC2,SI,2000,0:01
PTP_RT,F,Y65-74,AC2,UK,2000,1.6
PTP_TIME,F,Y65-74,AC2,UK,2000,:U
TIME_SP,F,Y65-74,AC2,UK,2000,0:02
PTP_RT,M,Y65-74,AC2,UK,2000,1.0
PTP_TIME,M,Y65-74,AC2,UK,2000,:U
TIME_SP,M,Y65-74,AC2,UK,2000,0:01
PTP_RT,T,Y65-74,AC2,UK,2000,1.3
PTP_TIME,T,Y65-74,AC2,UK,2000,:U
TIME_SP,T,Y65-74,AC2,UK,2000,0:02
PTP_RT,F,Y_GE65,AC2,AT,2010,1.2
PTP_TIME,F,Y_GE65,AC2,AT,2010,1:08
TIME_SP,F,Y_GE65,AC2,AT,2010,0:01
PTP_RT,M,Y_GE65,AC2,AT,2010,0.7
PTP_TIME,M,Y_GE65,AC2,AT,2010,2:26
TIME_SP,M,Y_GE65,AC2,AT,2010,0:01
PTP_RT,T,Y_GE65,AC2,AT,2010,1.0
PTP_TIME,T,Y_GE65,AC2,AT,2010,1:31
TIME_SP,T,Y_GE65,AC2,AT,2010,0:01
PTP_RT,F,Y_GE65,AC2,BE,2010,2.4
PTP_TIME,F,Y_GE65,AC2,BE,2010,2:07
TIME_SP,F,Y_GE65,AC2,BE,2010,0:03
PTP_RT,M,Y_GE65,AC2,BE,2010,2.7
PTP_TIME,M,Y_GE65,AC2,BE,2010,2:27
TIME_SP,M,Y_GE65,AC2,BE,2010,0:04
PTP_RT,T,Y_GE65,AC2,BE,2010,2.6
PTP_TIME,T,Y_GE65,AC2,BE,2010,2:18
TIME_SP,T,Y_GE65,AC2,BE,2010,0:04
PTP_RT,F,Y_GE65,AC2,DE,2010,1.7
PTP_TIME,F,Y_GE65,AC2,DE,2010,1:10
TIME_SP,F,Y_GE65,AC2,DE,2010,0:01
PTP_RT,M,Y_GE65,AC2,DE,2010,1.9
PTP_TIME,M,Y_GE65,AC2,DE,2010,1:15
TIME_SP,M,Y_GE65,AC2,DE,2010,0:01
PTP_RT,T,Y_GE65,AC2,DE,2010,1.8
PTP_TIME,T,Y_GE65,AC2,DE,2010,1:12
TIME_SP,T,Y_GE65,AC2,DE,2010,0:01
PTP_RT,F,Y_GE65,AC2,EE,2010,0.4
PTP_TIME,F,Y_GE65,AC2,EE,2010,1:16
TIME_SP,F,Y_GE65,AC2,EE,2010,0:00
PTP_RT,M,Y_GE65,AC2,EE,2010,0.1
PTP_TIME,M,Y_GE65,AC2,EE,2010,0:32
TIME_SP,M,Y_GE65,AC2,EE,2010,0:00
PTP_RT,T,Y_GE65,AC2,EE,2010,0.3
PTP_TIME,T,Y_GE65,AC2,EE,2010,1:12
TIME_SP,T,Y_GE65,AC2,EE,2010,0:00
PTP_RT,F,Y_GE65,AC2,EL,2010,0.2
PTP_TIME,F,Y_GE65,AC2,EL,2010,2:11
TIME_SP,F,Y_GE65,AC2,EL,2010,0:00
PTP_RT,M,Y_GE65,AC2,EL,2010,0.0
PTP_TIME,M,Y_GE65,AC2,EL,2010,1:10
TIME_SP,M,Y_GE65,AC2,EL,2010,0:00
PTP_RT,T,Y_GE65,AC2,EL,2010,0.1
PTP_TIME,T,Y_GE65,AC2,EL,2010,2:09
TIME_SP,T,Y_GE65,AC2,EL,2010,0:00
PTP_RT,F,Y_GE65,AC2,ES,2010,1.5
PTP_TIME,F,Y_GE65,AC2,ES,2010,1:40
TIME_SP,F,Y_GE65,AC2,ES,2010,0:02
PTP_RT,M,Y_GE65,AC2,ES,2010,1.4
PTP_TIME,M,Y_GE65,AC2,ES,2010,1:56
TIME_SP,M,Y_GE65,AC2,ES,2010,0:02
PTP_RT,T,Y_GE65,AC2,ES,2010,1.5
PTP_TIME,T,Y_GE65,AC2,ES,2010,1:46
TIME_SP,T,Y_GE65,AC2,ES,2010,0:02
PTP_RT,F,Y_GE65,AC2,FI,2010,1.4
PTP_TIME,F,Y_GE65,AC2,FI,2010,2:04
TIME_SP,F,Y_GE65,AC2,FI,2010,0:02
PTP_RT,M,Y_GE65,AC2,FI,2010,1.4
PTP_TIME,M,Y_GE65,AC2,FI,2010,1:57
TIME_SP,M,Y_GE65,AC2,FI,2010,0:02
PTP_RT,T,Y_GE65,AC2,FI,2010,1.4
PTP_TIME,T,Y_GE65,AC2,FI,2010,2:01
TIME_SP,T,Y_GE65,AC2,FI,2010,0:02
PTP_RT,F,Y_GE65,AC2,FR,2010,1.2
PTP_TIME,F,Y_GE65,AC2,FR,2010,1:30
TIME_SP,F,Y_GE65,AC2,FR,2010,0:01
PTP_RT,M,Y_GE65,AC2,FR,2010,0.9
PTP_TIME,M,Y_GE65,AC2,FR,2010,1:20
TIME_SP,M,Y_GE65,AC2,FR,2010,0:01
PTP_RT,T,Y_GE65,AC2,FR,2010,1.1
PTP_TIME,T,Y_GE65,AC2,FR,2010,1:26
TIME_SP,T,Y_GE65,AC2,FR,2010,0:01
PTP_RT,F,Y_GE65,AC2,HU,2010,0.5
PTP_TIME,F,Y_GE65,AC2,HU,2010,2:36
TIME_SP,F,Y_GE65,AC2,HU,2010,0:01
PTP_RT,M,Y_GE65,AC2,HU,2010,0.5
PTP_TIME,M,Y_GE65,AC2,HU,2010,3:53
TIME_SP,M,Y_GE65,AC2,HU,2010,0:01
PTP_RT,T,Y_GE65,AC2,HU,2010,0.5
PTP_TIME,T,Y_GE65,AC2,HU,2010,3:06
TIME_SP,T,Y_GE65,AC2,HU,2010,0:01
PTP_RT,F,Y_GE65,AC2,IT,2010,0.4
PTP_TIME,F,Y_GE65,AC2,IT,2010,1:48
TIME_SP,F,Y_GE65,AC2,IT,2010,0:00
PTP_RT,M,Y_GE65,AC2,IT,2010,0.4
PTP_TIME,M,Y_GE65,AC2,IT,2010,2:58
TIME_SP,M,Y_GE65,AC2,IT,2010,0:01
PTP_RT,T,Y_GE65,AC2,IT,2010,0.4
PTP_TIME,T,Y_GE65,AC2,IT,2010,2:17
TIME_SP,T,Y_GE65,AC2,IT,2010,0:01
PTP_RT,F,Y_GE65,AC2,LU,2010,0
PTP_TIME,F,Y_GE65,AC2,LU,2010,0:00
TIME_SP,F,Y_GE65,AC2,LU,2010,0:00
PTP_RT,M,Y_GE65,AC2,LU,2010,1.4
PTP_TIME,M,Y_GE65,AC2,LU,2010,3:06
TIME_SP,M,Y_GE65,AC2,LU,2010,0:03
PTP_RT,T,Y_GE65,AC2,LU,2010,0.7
PTP_TIME,T,Y_GE65,AC2,LU,2010,3:06
TIME_SP,T,Y_GE65,AC2,LU,2010,0:01
PTP_RT,F,Y_GE65,AC2,NL,2010,2.4
PTP_TIME,F,Y_GE65,AC2,NL,2010,1:56
TIME_SP,F,Y_GE65,AC2,NL,2010,0:03
PTP_RT,M,Y_GE65,AC2,NL,2010,1.8
PTP_TIME,M,Y_GE65,AC2,NL,2010,1:22
TIME_SP,M,Y_GE65,AC2,NL,2010,0:02
PTP_RT,T,Y_GE65,AC2,NL,2010,2.2
PTP_TIME,T,Y_GE65,AC2,NL,2010,1:43
TIME_SP,T,Y_GE65,AC2,NL,2010,0:02
PTP_RT,F,Y_GE65,AC2,NO,2010,0.5
PTP_TIME,F,Y_GE65,AC2,NO,2010,1:16
TIME_SP,F,Y_GE65,AC2,NO,2010,0:00
PTP_RT,M,Y_GE65,AC2,NO,2010,0.1
PTP_TIME,M,Y_GE65,AC2,NO,2010,3:40
TIME_SP,M,Y_GE65,AC2,NO,2010,0:00
PTP_RT,T,Y_GE65,AC2,NO,2010,0.3
PTP_TIME,T,Y_GE65,AC2,NO,2010,1:43
TIME_SP,T,Y_GE65,AC2,NO,2010,0:00
PTP_RT,F,Y_GE65,AC2,PL,2010,0.6
PTP_TIME,F,Y_GE65,AC2,PL,2010,1:35
TIME_SP,F,Y_GE65,AC2,PL,2010,0:01
PTP_RT,M,Y_GE65,AC2,PL,2010,0.4
PTP_TIME,M,Y_GE65,AC2,PL,2010,1:33
TIME_SP,M,Y_GE65,AC2,PL,2010,0:00
PTP_RT,T,Y_GE65,AC2,PL,2010,0.5
PTP_TIME,T,Y_GE65,AC2,PL,2010,1:34
TIME_SP,T,Y_GE65,AC2,PL,2010,0:01
PTP_RT,F,Y_GE65,AC2,RO,2010,0.1
PTP_TIME,F,Y_GE65,AC2,RO,2010,0:31
TIME_SP,F,Y_GE65,AC2,RO,2010,0:00
PTP_RT,M,Y_GE65,AC2,RO,2010,0.2
PTP_TIME,M,Y_GE65,AC2,RO,2010,1:02
TIME_SP,M,Y_GE65,AC2,RO,2010,0:00
PTP_RT,T,Y_GE65,AC2,RO,2010,0.1
PTP_TIME,T,Y_GE65,AC2,RO,2010,0:49
TIME_SP,T,Y_GE65,AC2,RO,2010,0:00
PTP_RT,F,Y_GE65,AC2,RS,2010,0.6
PTP_TIME,F,Y_GE65,AC2,RS,2010,1:12
TIME_SP,F,Y_GE65,AC2,RS,2010,0:00
PTP_RT,M,Y_GE65,AC2,RS,2010,0.1
PTP_TIME,M,Y_GE65,AC2,RS,2010,0:40
TIME_SP,M,Y_GE65,AC2,RS,2010,0:00
PTP_RT,T,Y_GE65,AC2,RS,2010,0.4
PTP_TIME,T,Y_GE65,AC2,RS,2010,1:08
TIME_SP,T,Y_GE65,AC2,RS,2010,0:00
PTP_RT,F,Y_GE65,AC2,TR,2010,0.3
PTP_TIME,F,Y_GE65,AC2,TR,2010,2:05
TIME_SP,F,Y_GE65,AC2,TR,2010,0:00
PTP_RT,M,Y_GE65,AC2,TR,2010,0.6
PTP_TIME,M,Y_GE65,AC2,TR,2010,2:13
TIME_SP,M,Y_GE65,AC2,TR,2010,0:01
PTP_RT,T,Y_GE65,AC2,TR,2010,0.5
PTP_TIME,T,Y_GE65,AC2,TR,2010,2:10
TIME_SP,T,Y_GE65,AC2,TR,2010,0:01
PTP_RT,F,Y_GE65,AC2,UK,2010,1.4
PTP_TIME,F,Y_GE65,AC2,UK,2010,1:38
TIME_SP,F,Y_GE65,AC2,UK,2010,0:01
PTP_RT,M,Y_GE65,AC2,UK,2010,1.1
PTP_TIME,M,Y_GE65,AC2,UK,2010,1:33
TIME_SP,M,Y_GE65,AC2,UK,2010,0:01
PTP_RT,T,Y_GE65,AC2,UK,2010,1.3
PTP_TIME,T,Y_GE65,AC2,UK,2010,1:36
TIME_SP,T,Y_GE65,AC2,UK,2010,0:01
PTP_RT,F,TOTAL,AC212,AT,2010,5.4
PTP_TIME,F,TOTAL,AC212,AT,2010,2:20
TIME_SP,F,TOTAL,AC212,AT,2010,0:08
PTP_RT,M,TOTAL,AC212,AT,2010,3.8
PTP_TIME,M,TOTAL,AC212,AT,2010,3:18
TIME_SP,M,TOTAL,AC212,AT,2010,0:08
PTP_RT,T,TOTAL,AC212,AT,2010,4.7
PTP_TIME,T,TOTAL,AC212,AT,2010,2:43
TIME_SP,T,TOTAL,AC212,AT,2010,0:08
PTP_RT,F,TOTAL,AC212,BE,2000,3.0
PTP_RT,F,TOTAL,AC212,BE,2010,7.5
PTP_TIME,F,TOTAL,AC212,BE,2000,3:28
PTP_TIME,F,TOTAL,AC212,BE,2010,3:10
TIME_SP,F,TOTAL,AC212,BE,2000,0:06
TIME_SP,F,TOTAL,AC212,BE,2010,0:14
PTP_RT,M,TOTAL,AC212,BE,2000,1.9
PTP_RT,M,TOTAL,AC212,BE,2010,5.8
PTP_TIME,M,TOTAL,AC212,BE,2000,3:06
PTP_TIME,M,TOTAL,AC212,BE,2010,2:59
TIME_SP,M,TOTAL,AC212,BE,2000,0:03
TIME_SP,M,TOTAL,AC212,BE,2010,0:10
PTP_RT,T,TOTAL,AC212,BE,2000,2.4
PTP_RT,T,TOTAL,AC212,BE,2010,6.7
PTP_TIME,T,TOTAL,AC212,BE,2000,3:20
PTP_TIME,T,TOTAL,AC212,BE,2010,3:06
TIME_SP,T,TOTAL,AC212,BE,2000,0:05
TIME_SP,T,TOTAL,AC212,BE,2010,0:12
PTP_RT,F,TOTAL,AC212,BG,2000,1.6
PTP_TIME,F,TOTAL,AC212,BG,2000,3:59
TIME_SP,F,TOTAL,AC212,BG,2000,0:04
PTP_RT,M,TOTAL,AC212,BG,2000,0.6
PTP_TIME,M,TOTAL,AC212,BG,2000,2:39
TIME_SP,M,TOTAL,AC212,BG,2000,0:01
PTP_RT,T,TOTAL,AC212,BG,2000,1.2
PTP_TIME,T,TOTAL,AC212,BG,2000,3:39
TIME_SP,T,TOTAL,AC212,BG,2000,0:03
PTP_RT,F,TOTAL,AC212,DE,2000,2.2
PTP_RT,F,TOTAL,AC212,DE,2010,3.5
PTP_TIME,F,TOTAL,AC212,DE,2000,2:46
PTP_TIME,F,TOTAL,AC212,DE,2010,2:13
TIME_SP,F,TOTAL,AC212,DE,2000,0:04
TIME_SP,F,TOTAL,AC212,DE,2010,0:05
PTP_RT,M,TOTAL,AC212,DE,2000,2.7
PTP_RT,M,TOTAL,AC212,DE,2010,4.0
PTP_TIME,M,TOTAL,AC212,DE,2000,2:51
PTP_TIME,M,TOTAL,AC212,DE,2010,2:23
TIME_SP,M,TOTAL,AC212,DE,2000,0:05
TIME_SP,M,TOTAL,AC212,DE,2010,0:06
PTP_RT,T,TOTAL,AC212,DE,2000,2.4
PTP_RT,T,TOTAL,AC212,DE,2010,3.8
PTP_TIME,T,TOTAL,AC212,DE,2000,2:49
PTP_TIME,T,TOTAL,AC212,DE,2010,2:18
TIME_SP,T,TOTAL,AC212,DE,2000,0:04
TIME_SP,T,TOTAL,AC212,DE,2010,0:05
PTP_RT,F,TOTAL,AC212,EE,2000,1.3
PTP_RT,F,TOTAL,AC212,EE,2010,4.6
PTP_TIME,F,TOTAL,AC212,EE,2000,3:09
PTP_TIME,F,TOTAL,AC212,EE,2010,2:28
TIME_SP,F,TOTAL,AC212,EE,2000,0:03
TIME_SP,F,TOTAL,AC212,EE,2010,0:07
PTP_RT,M,TOTAL,AC212,EE,2000,1.1
PTP_RT,M,TOTAL,AC212,EE,2010,3.7
PTP_TIME,M,TOTAL,AC212,EE,2000,2:46
PTP_TIME,M,TOTAL,AC212,EE,2010,1:49
TIME_SP,M,TOTAL,AC212,EE,2000,0:02
TIME_SP,M,TOTAL,AC212,EE,2010,0:04
PTP_RT,T,TOTAL,AC212,EE,2000,1.2
PTP_RT,T,TOTAL,AC212,EE,2010,4.2
PTP_TIME,T,TOTAL,AC212,EE,2000,2:59
PTP_TIME,T,TOTAL,AC212,EE,2010,2:13
TIME_SP,T,TOTAL,AC212,EE,2000,0:02
TIME_SP,T,TOTAL,AC212,EE,2010,0:06
PTP_RT,F,TOTAL,AC212,EL,2010,6.3
PTP_TIME,F,TOTAL,AC212,EL,2010,3:23
TIME_SP,F,TOTAL,AC212,EL,2010,0:13
PTP_RT,M,TOTAL,AC212,EL,2010,6.2
PTP_TIME,M,TOTAL,AC212,EL,2010,2:45
TIME_SP,M,TOTAL,AC212,EL,2010,0:10
PTP_RT,T,TOTAL,AC212,EL,2010,6.3
PTP_TIME,T,TOTAL,AC212,EL,2010,3:05
TIME_SP,T,TOTAL,AC212,EL,2010,0:12
PTP_RT,F,TOTAL,AC212,ES,2000,3.6
PTP_RT,F,TOTAL,AC212,ES,2010,4.4
PTP_TIME,F,TOTAL,AC212,ES,2000,3:20
PTP_TIME,F,TOTAL,AC212,ES,2010,3:02
TIME_SP,F,TOTAL,AC212,ES,2000,0:07
TIME_SP,F,TOTAL,AC212,ES,2010,0:08
PTP_RT,M,TOTAL,AC212,ES,2000,3.6
PTP_RT,M,TOTAL,AC212,ES,2010,4.2
PTP_TIME,M,TOTAL,AC212,ES,2000,3:25
PTP_TIME,M,TOTAL,AC212,ES,2010,2:48
TIME_SP,M,TOTAL,AC212,ES,2000,0:07
TIME_SP,M,TOTAL,AC212,ES,2010,0:07
PTP_RT,T,TOTAL,AC212,ES,2000,3.6
PTP_RT,T,TOTAL,AC212,ES,2010,4.3
PTP_TIME,T,TOTAL,AC212,ES,2000,3:22
PTP_TIME,T,TOTAL,AC212,ES,2010,2:55
TIME_SP,T,TOTAL,AC212,ES,2000,0:07
TIME_SP,T,TOTAL,AC212,ES,2010,0:07
PTP_RT,F,TOTAL,AC212,FI,2000,3.4
PTP_RT,F,TOTAL,AC212,FI,2010,5.4
PTP_TIME,F,TOTAL,AC212,FI,2000,2:29
PTP_TIME,F,TOTAL,AC212,FI,2010,2:03
TIME_SP,F,TOTAL,AC212,FI,2000,0:05
TIME_SP,F,TOTAL,AC212,FI,2010,0:07
PTP_RT,M,TOTAL,AC212,FI,2000,2.2
PTP_RT,M,TOTAL,AC212,FI,2010,4.2
PTP_TIME,M,TOTAL,AC212,FI,2000,2:38
PTP_TIME,M,TOTAL,AC212,FI,2010,2:08
TIME_SP,M,TOTAL,AC212,FI,2000,0:03
TIME_SP,M,TOTAL,AC212,FI,2010,0:05
PTP_RT,T,TOTAL,AC212,FI,2000,2.8
PTP_RT,T,TOTAL,AC212,FI,2010,4.8
PTP_TIME,T,TOTAL,AC212,FI,2000,2:33
PTP_TIME,T,TOTAL,AC212,FI,2010,2:05
TIME_SP,T,TOTAL,AC212,FI,2000,0:04
TIME_SP,T,TOTAL,AC212,FI,2010,0:06
PTP_RT,F,TOTAL,AC212,FR,2000,2.9
PTP_RT,F,TOTAL,AC212,FR,2010,5.1
PTP_TIME,F,TOTAL,AC212,FR,2000,2:57
PTP_TIME,F,TOTAL,AC212,FR,2010,2:48
TIME_SP,F,TOTAL,AC212,FR,2000,0:05
TIME_SP,F,TOTAL,AC212,FR,2010,0:09
PTP_RT,M,TOTAL,AC212,FR,2000,2.8
PTP_RT,M,TOTAL,AC212,FR,2010,3.9
PTP_TIME,M,TOTAL,AC212,FR,2000,3:06
PTP_TIME,M,TOTAL,AC212,FR,2010,2:19
TIME_SP,M,TOTAL,AC212,FR,2000,0:05
TIME_SP,M,TOTAL,AC212,FR,2010,0:05
PTP_RT,T,TOTAL,AC212,FR,2000,2.8
PTP_RT,T,TOTAL,AC212,FR,2010,4.5
PTP_TIME,T,TOTAL,AC212,FR,2000,3:01
PTP_TIME,T,TOTAL,AC212,FR,2010,2:36
TIME_SP,T,TOTAL,AC212,FR,2000,0:05
TIME_SP,T,TOTAL,AC212,FR,2010,0:07
PTP_RT,F,TOTAL,AC212,HU,2010,5.3
PTP_TIME,F,TOTAL,AC212,HU,2010,2:52
TIME_SP,F,TOTAL,AC212,HU,2010,0:09
PTP_RT,M,TOTAL,AC212,HU,2010,5.1
PTP_TIME,M,TOTAL,AC212,HU,2010,2:35
TIME_SP,M,TOTAL,AC212,HU,2010,0:08
PTP_RT,T,TOTAL,AC212,HU,2010,5.2
PTP_TIME,T,TOTAL,AC212,HU,2010,2:44
TIME_SP,T,TOTAL,AC212,HU,2010,0:08
PTP_RT,F,TOTAL,AC212,IT,2000,3.7
PTP_RT,F,TOTAL,AC212,IT,2010,6.2
PTP_TIME,F,TOTAL,AC212,IT,2000,4:07
PTP_TIME,F,TOTAL,AC212,IT,2010,3:12
TIME_SP,F,TOTAL,AC212,IT,2000,0:09
TIME_SP,F,TOTAL,AC212,IT,2010,0:12
PTP_RT,M,TOTAL,AC212,IT,2000,2.3
PTP_RT,M,TOTAL,AC212,IT,2010,5.9
PTP_TIME,M,TOTAL,AC212,IT,2000,4:17
PTP_TIME,M,TOTAL,AC212,IT,2010,3:14
TIME_SP,M,TOTAL,AC212,IT,2000,0:06
TIME_SP,M,TOTAL,AC212,IT,2010,0:11
PTP_RT,T,TOTAL,AC212,IT,2000,3.0
PTP_RT,T,TOTAL,AC212,IT,2010,6.1
PTP_TIME,T,TOTAL,AC212,IT,2000,4:11
PTP_TIME,T,TOTAL,AC212,IT,2010,3:13
TIME_SP,T,TOTAL,AC212,IT,2000,0:08
TIME_SP,T,TOTAL,AC212,IT,2010,0:12
PTP_RT,F,TOTAL,AC212,LT,2000,2.6
PTP_TIME,F,TOTAL,AC212,LT,2000,2:08
TIME_SP,F,TOTAL,AC212,LT,2000,0:03
PTP_RT,M,TOTAL,AC212,LT,2000,1.7
PTP_TIME,M,TOTAL,AC212,LT,2000,1:48
TIME_SP,M,TOTAL,AC212,LT,2000,0:02
PTP_RT,T,TOTAL,AC212,LT,2000,2.2
PTP_TIME,T,TOTAL,AC212,LT,2000,2:01
TIME_SP,T,TOTAL,AC212,LT,2000,0:03
PTP_RT,F,TOTAL,AC212,LU,2010,6.4
PTP_TIME,F,TOTAL,AC212,LU,2010,2:18
TIME_SP,F,TOTAL,AC212,LU,2010,0:09
PTP_RT,M,TOTAL,AC212,LU,2010,7.0
PTP_TIME,M,TOTAL,AC212,LU,2010,2:48
TIME_SP,M,TOTAL,AC212,LU,2010,0:12
PTP_RT,T,TOTAL,AC212,LU,2010,6.7
PTP_TIME,T,TOTAL,AC212,LU,2010,2:34
TIME_SP,T,TOTAL,AC212,LU,2010,0:10
PTP_RT,F,TOTAL,AC212,LV,2000,2.6
PTP_TIME,F,TOTAL,AC212,LV,2000,2:15
TIME_SP,F,TOTAL,AC212,LV,2000,0:04
PTP_RT,M,TOTAL,AC212,LV,2000,1.4
PTP_TIME,M,TOTAL,AC212,LV,2000,2:47
TIME_SP,M,TOTAL,AC212,LV,2000,0:02
PTP_RT,T,TOTAL,AC212,LV,2000,2.1
PTP_TIME,T,TOTAL,AC212,LV,2000,2:25
TIME_SP,T,TOTAL,AC212,LV,2000,0:03
PTP_RT,F,TOTAL,AC212,NL,2010,4.5
PTP_TIME,F,TOTAL,AC212,NL,2010,2:23
TIME_SP,F,TOTAL,AC212,NL,2010,0:06
PTP_RT,M,TOTAL,AC212,NL,2010,4.4
PTP_TIME,M,TOTAL,AC212,NL,2010,2:26
TIME_SP,M,TOTAL,AC212,NL,2010,0:06
PTP_RT,T,TOTAL,AC212,NL,2010,4.5
PTP_TIME,T,TOTAL,AC212,NL,2010,2:24
TIME_SP,T,TOTAL,AC212,NL,2010,0:06
PTP_RT,F,TOTAL,AC212,NO,2000,3.5
PTP_RT,F,TOTAL,AC212,NO,2010,6.2
PTP_TIME,F,TOTAL,AC212,NO,2000,2:45
PTP_TIME,F,TOTAL,AC212,NO,2010,2:07
TIME_SP,F,TOTAL,AC212,NO,2000,0:06
TIME_SP,F,TOTAL,AC212,NO,2010,0:08
PTP_RT,M,TOTAL,AC212,NO,2000,2.1
PTP_RT,M,TOTAL,AC212,NO,2010,4.6
PTP_TIME,M,TOTAL,AC212,NO,2000,3:28
PTP_TIME,M,TOTAL,AC212,NO,2010,1:49
TIME_SP,M,TOTAL,AC212,NO,2000,0:04
TIME_SP,M,TOTAL,AC212,NO,2010,0:05
PTP_RT,T,TOTAL,AC212,NO,2000,2.8
PTP_RT,T,TOTAL,AC212,NO,2010,5.4
PTP_TIME,T,TOTAL,AC212,NO,2000,3:01
PTP_TIME,T,TOTAL,AC212,NO,2010,2:00
TIME_SP,T,TOTAL,AC212,NO,2000,0:05
TIME_SP,T,TOTAL,AC212,NO,2010,0:06
PTP_RT,F,TOTAL,AC212,PL,2000,4.1
PTP_RT,F,TOTAL,AC212,PL,2010,5.3
PTP_TIME,F,TOTAL,AC212,PL,2000,2:35
PTP_TIME,F,TOTAL,AC212,PL,2010,2:08
TIME_SP,F,TOTAL,AC212,PL,2000,0:06
TIME_SP,F,TOTAL,AC212,PL,2010,0:07
PTP_RT,M,TOTAL,AC212,PL,2000,3.9
PTP_RT,M,TOTAL,AC212,PL,2010,5.2
PTP_TIME,M,TOTAL,AC212,PL,2000,2:46
PTP_TIME,M,TOTAL,AC212,PL,2010,2:08
TIME_SP,M,TOTAL,AC212,PL,2000,0:06
TIME_SP,M,TOTAL,AC212,PL,2010,0:07
PTP_RT,T,TOTAL,AC212,PL,2000,4.0
PTP_RT,T,TOTAL,AC212,PL,2010,5.3
PTP_TIME,T,TOTAL,AC212,PL,2000,2:40
PTP_TIME,T,TOTAL,AC212,PL,2010,2:08
TIME_SP,T,TOTAL,AC212,PL,2000,0:06
